15055
15056
11506
11410
10877
10760
10859
11651
10907
12369
11516
11478
10992
11431
10743
10752
10918
12987
10772
12617
11038
11003
14398
13516
14470
13712
14775
14706
14489
15251
14735
14434
13547
13552
13698
13699
13701
13638
13850
13558
13732
13573
13854
13855
14384
13563
14367
14237
14744
15016
15017
14439
13490
14383
13495
13832
13581
13499
13583
13822
13505
13824
13769
13590
13774
13785
13526
14888
13739
14506
13818
14719
14463
14899
15050
14469
13646
13647
14472
14477
14478
14479
14481
14484
13609
13640
13644
14514
14428
14838
13502
13711
13503
13540
14430
14997
13715
13684
14996
14784
14488
14998
13685
14906
14494
14789
13694
14790
14407
15258
15172
14289
15044
14860
13624
12022
12490
12682
11443
11908
10818
11385
11175
11416
11417
11421
11176
10876
10830
12319
11463
11284
13378
12150
11338
12238
12917
10982
11894
13401
10736
12455
11622
12185
10740
11317
11268
11683
10870
11185
12839
12565
10817
12287
10961
11499
11073
12543
12598
12261
13000
14016
12765
11044
11004
12251
11687
11692
9755
12637
11629
11442
11377
12302
11632
11378
11910
12430
11379
12962
11641
11172
11452
11311
12965
12307
10759
11644
12351
11355
10902
12355
11509
10827
12434
12423
12555
10932
11424
12315
10904
12226
12136
11923
11598
12322
12323
12325
10863
12138
10838
11335
11277
11654
11390
11515
12979
12980
11887
11519
10913
10947
11430
11179
12916
11483
11531
12918
11339
12919
11615
12181
12509
11015
13386
11279
11435
12454
12512
10749
11024
12378
11682
13318
11360
12470
12928
11393
11394
12931
11395
11170
13324
12941
12942
12288
12115
12571
11070
13331
11058
11119
13344
13462
11080
12875
12876
12587
12591
11328
12593
10968
10969
12263
12118
14199
14206
12620
10931
12622
14015
12623
12878
12879
12474
11027
11019
11001
11091
11034
11691
12629
12882
12635
12708
12884
12642
12644
12652
12660
12661
12894
12902
12671
12889
12816
12697
12900
11518
14000
14146
9692
9696
12740
10842
10378
10753
10755
10732
13727
13589
11414
10387
11336
10744
11087
12613
11126
12120
11031
13536
13704
13803
14241
14385
13859
13566
14437
13771
14503
13747
14782
14713
13555
14865
14734
14911
14736
14737
13579
13700
13545
13643
13544
13543
13726
15011
13706
13679
14999
13565
13708
14984
13791
13574
13575
14986
13577
13851
13801
14373
13837
14232
14233
14234
13559
13840
14397
13483
14989
14395
14379
14256
14393
13507
15028
13823
14403
13521
13737
13522
13523
13524
13780
14504
14508
14896
14993
14721
15040
15048
13751
13752
13753
13603
13759
13622
14485
13636
13642
13645
